,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
701,20445,2,3,72.0,01:15.4,159.568,Kubica,Finished,2010,Monaco Grand Prix,Renault
702,20472,7,6,57.0,01:29.6,214.521,Kubica,Finished,2010,Turkish Grand Prix,Renault
703,20497,8,7,67.0,01:17.0,203.965,Kubica,Finished,2010,Canadian Grand Prix,Renault
704,20519,6,5,55.0,01:39.5,195.981,Kubica,Finished,2010,European Grand Prix,Renault
705,20528,10,14,57.0,01:40.1,194.889,Petrov,Finished,2010,European Grand Prix,Renault
706,20551,15,13,52.0,01:32.5,229.311,Petrov,Finished,2010,British Grand Prix,Renault
707,20613,3,3,29.0,01:49.8,229.624,Kubica,Finished,2010,Belgian Grand Prix,Renault
708,20619,23,9,32.0,01:51.2,226.799,Petrov,Finished,2010,Belgian Grand Prix,Renault
709,20711,8,5,45.0,01:51.6,181.122,Kubica,Finished,2010,Korean Grand Prix,Renault
710,20759,11,5,51.0,01:41.8,196.499,Kubica,Finished,2010,Abu Dhabi Grand Prix,Renault
711,20760,10,6,52.0,01:42.3,195.427,Petrov,Finished,2010,Abu Dhabi Grand Prix,Renault
712,20781,6,3,55.0,01:30.1,211.969,Petrov,Finished,2011,Australian Grand Prix,Renault
713,20803,6,3,47.0,01:41.5,196.508,Heidfeld,Finished,2011,Malaysian Grand Prix,Renault
714,20855,9,7,52.0,01:30.2,213.145,Heidfeld,Finished,2011,Turkish Grand Prix,Renault
715,20856,7,8,48.0,01:30.6,212.063,Petrov,Finished,2011,Turkish Grand Prix,Renault
716,20975,16,8,37.0,01:37.1,218.371,Heidfeld,Finished,2011,British Grand Prix,Renault
717,20979,14,12,40.0,01:36.3,220.206,Petrov,Finished,2011,British Grand Prix,Renault
718,21120,10,9,47.0,01:37.1,215.399,Petrov,Finished,2011,Japanese Grand Prix,Renault
719,21127,9,16,42.0,01:38.4,212.436,Senna,Finished,2011,Japanese Grand Prix,Renault
720,22928,14,12,45.0,01:32.5,206.494,Magnussen,Finished,2016,Australian Grand Prix,Renault
721,22927,13,11,14.0,01:33.0,205.376,Palmer,Finished,2016,Australian Grand Prix,Renault
722,23195,13,15,41.0,01:53.3,222.641,Palmer,Finished,2016,Belgian Grand Prix,Renault
723,23234,15,10,44.0,01:50.9,164.48,Magnussen,Finished,2016,Singapore Grand Prix,Renault
724,23348,18,14,69.0,01:26.5,179.284,Magnussen,Finished,2016,Brazilian Grand Prix,Renault
725,23427,7,9,40.0,01:35.4,204.286,HÌ_lkenberg,Finished,2017,Bahrain Grand Prix,Renault
726,23446,8,8,52.0,01:38.4,213.912,HÌ_lkenberg,Finished,2017,Russian Grand Prix,Renault
727,23489,16,11,55.0,01:16.6,156.801,Palmer,Finished,2017,Monaco Grand Prix,Renault
728,23506,10,8,64.0,01:16.1,206.204,HÌ_lkenberg,Finished,2017,Canadian Grand Prix,Renault
729,23567,5,6,43.0,01:32.6,229.08,HÌ_lkenberg,Finished,2017,British Grand Prix,Renault
730,23607,7,6,39.0,01:48.9,231.49,HÌ_lkenberg,Finished,2017,Belgian Grand Prix,Renault
731,23614,14,13,44.0,01:49.3,230.725,Palmer,Finished,2017,Belgian Grand Prix,Renault
732,23647,11,6,52.0,01:46.7,170.855,Palmer,Finished,2017,Singapore Grand Prix,Renault
733,23708,7,7,43.0,01:40.5,197.555,Sainz,Finished,2017,United States Grand Prix,Renault
734,23767,7,6,53.0,01:42.4,195.303,HÌ_lkenberg,Finished,2017,Abu Dhabi Grand Prix,Renault
735,54,10,10,35.0,01:35.2,204.668,Alonso,Finished,2008,Bahrain Grand Prix,Renault
736,707,13,9,52.0,01:39.3,197.557,Kovalainen,Finished,2007,Chinese Grand Prix,Renault
737,709,18,11,39.0,01:38.9,198.418,Fisichella,Finished,2007,Chinese Grand Prix,Renault
738,787,3,1,49.0,01:26.2,221.499,Alonso,Finished,2006,Australian Grand Prix,Renault
739,791,2,5,53.0,01:27.6,218.028,Fisichella,Finished,2006,Australian Grand Prix,Renault
740,897,1,1,21.0,01:21.6,226.811,Alonso,Finished,2006,British Grand Prix,Renault
741,900,5,4,42.0,01:22.2,225.049,Fisichella,Finished,2006,British Grand Prix,Renault
742,1054,9,4,25.0,01:23.6,249.408,Fisichella,Finished,2006,Italian Grand Prix,Renault
743,1074,1,2,49.0,01:37.6,201.09,Alonso,Finished,2006,Chinese Grand Prix,Renault
744,1075,2,3,53.0,01:39.3,197.555,Fisichella,Finished,2006,Chinese Grand Prix,Renault
745,1095,5,1,14.0,01:32.7,225.572,Alonso,Finished,2006,Japanese Grand Prix,Renault
746,1097,6,3,13.0,01:33.6,223.432,Fisichella,Finished,2006,Japanese Grand Prix,Renault
747,1159,1,1,18.0,01:35.9,208.081,Alonso,Finished,2005,Malaysian Grand Prix,Renault
748,1199,2,1,22.0,01:23.1,213.619,Alonso,Finished,2005,San Marino Grand Prix,Renault
749,1240,2,4,19.0,01:16.6,156.971,Alonso,Finished,2005,Monaco Grand Prix,Renault
750,1255,6,1,44.0,01:30.7,204.305,Alonso,Finished,2005,European Grand Prix,Renault
751,1260,9,6,47.0,01:31.7,202.084,Fisichella,Finished,2005,European Grand Prix,Renault
752,7558,10,5,53.0,01:28.7,215.199,Alonso,Finished,2009,Australian Grand Prix,Renault
753,7638,8,5,14.0,01:23.4,200.887,Alonso,Finished,2009,Spanish Grand Prix,Renault
754,7720,12,7,49.0,01:33.4,198.498,Alonso,Finished,2009,German Grand Prix,Renault
755,7726,10,13,46.0,01:34.9,195.337,Piquet Jr.,Finished,2009,German Grand Prix,Renault
756,7798,8,5,50.0,01:25.2,244.777,Alonso,Finished,2009,Italian Grand Prix,Renault
757,16080,15,14,54.0,01:40.8,198.441,Alonso,Finished,2009,Abu Dhabi Grand Prix,Renault
758,743,4,1,21.0,01:32.5,210.551,Alonso,Finished,2006,Bahrain Grand Prix,Renault
759,810,5,2,23.0,01:24.6,211.098,Alonso,Finished,2006,San Marino Grand Prix,Renault
760,816,11,8,43.0,01:25.4,209.159,Fisichella,Finished,2006,San Marino Grand Prix,Renault
761,832,1,2,37.0,01:32.5,200.285,Alonso,Finished,2006,European Grand Prix,Renault
762,836,11,6,46.0,01:33.0,199.354,Fisichella,Finished,2006,European Grand Prix,Renault
763,7660,9,7,64.0,01:15.4,159.53,Alonso,Finished,2009,Monaco Grand Prix,Renault
764,20642,9,8,48.0,01:24.6,246.627,Kubica,Finished,2010,Italian Grand Prix,Renault
765,20647,20,13,53.0,01:24.6,246.382,Petrov,Finished,2010,Italian Grand Prix,Renault
766,20665,8,7,56.0,01:49.3,167.157,Kubica,Finished,2010,Singapore Grand Prix,Renault
767,20924,10,5,68.0,01:19.1,198.593,Petrov,Finished,2011,Canadian Grand Prix,Renault
768,21048,10,9,34.0,01:52.4,224.263,Petrov,Finished,2011,Belgian Grand Prix,Renault
769,21052,7,13,39.0,01:53.6,221.987,Senna,Finished,2011,Belgian Grand Prix,Renault
770,23256,19,10,53.0,01:39.4,200.853,Palmer,Finished,2016,Malaysian Grand Prix,Renault
771,766,7,2,45.0,01:34.8,210.487,Alonso,Finished,2006,Malaysian Grand Prix,Renault
772,765,1,1,16.0,01:35.3,209.402,Fisichella,Finished,2006,Malaysian Grand Prix,Renault
773,853,1,1,39.0,01:16.7,217.108,Alonso,Finished,2006,Spanish Grand Prix,Renault
774,855,2,3,38.0,01:17.1,216.094,Fisichella,Finished,2006,Spanish Grand Prix,Renault
775,875,1,1,11.0,01:15.7,158.898,Alonso,Finished,2006,Monaco Grand Prix,Renault
776,880,9,6,58.0,01:15.9,158.379,Fisichella,Finished,2006,Monaco Grand Prix,Renault
777,919,1,1,22.0,01:15.9,206.815,Alonso,Finished,2006,Canadian Grand Prix,Renault
778,922,2,4,49.0,01:16.7,204.771,Fisichella,Finished,2006,Canadian Grand Prix,Renault
779,945,5,5,72.0,01:13.3,205.837,Alonso,Finished,2006,United States Grand Prix,Renault
780,943,3,3,28.0,01:13.1,206.358,Fisichella,Finished,2006,United States Grand Prix,Renault
781,964,3,2,23.0,01:17.8,204.186,Alonso,Finished,2006,French Grand Prix,Renault
782,968,7,6,20.0,01:18.1,203.435,Fisichella,Finished,2006,French Grand Prix,Renault
783,989,7,5,66.0,01:17.3,213.14,Alonso,Finished,2006,German Grand Prix,Renault
784,990,5,6,18.0,01:17.0,213.902,Fisichella,Finished,2006,German Grand Prix,Renault
785,1030,3,2,38.0,01:28.2,217.766,Alonso,Finished,2006,Turkish Grand Prix,Renault
786,1034,4,6,29.0,01:28.5,217.026,Fisichella,Finished,2006,Turkish Grand Prix,Renault
787,1118,4,2,70.0,01:13.0,212.612,Alonso,Finished,2006,Brazilian Grand Prix,Renault
788,1122,6,6,70.0,01:13.1,212.146,Fisichella,Finished,2006,Brazilian Grand Prix,Renault
789,1141,13,3,24.0,01:25.7,222.807,Alonso,Finished,2005,Australian Grand Prix,Renault
790,1139,1,1,55.0,01:26.0,222.001,Fisichella,Finished,2005,Australian Grand Prix,Renault
791,1179,1,1,39.0,01:31.7,212.436,Alonso,Finished,2005,Bahrain Grand Prix,Renault
792,1220,3,2,59.0,01:16.1,218.891,Alonso,Finished,2005,Spanish Grand Prix,Renault
793,1223,6,5,66.0,01:15.6,220.213,Fisichella,Finished,2005,Spanish Grand Prix,Renault
794,1315,1,1,5.0,01:16.5,207.571,Alonso,Finished,2005,French Grand Prix,Renault
795,1336,1,2,40.0,01:21.2,227.847,Alonso,Finished,2005,British Grand Prix,Renault
796,1338,6,4,43.0,01:21.2,228.041,Fisichella,Finished,2005,British Grand Prix,Renault
797,1355,3,1,21.0,01:15.2,218.866,Alonso,Finished,2005,German Grand Prix,Renault
798,1358,4,4,21.0,01:15.9,216.977,Fisichella,Finished,2005,German Grand Prix,Renault
799,1396,3,2,58.0,01:25.5,224.694,Alonso,Finished,2005,Turkish Grand Prix,Renault
800,1398,2,4,34.0,01:25.6,224.484,Fisichella,Finished,2005,Turkish Grand Prix,Renault
801,1416,2,2,16.0,01:22.1,253.874,Alonso,Finished,2005,Italian Grand Prix,Renault
802,1417,8,3,16.0,01:22.6,252.519,Fisichella,Finished,2005,Italian Grand Prix,Renault
803,1436,4,2,31.0,01:56.1,216.252,Alonso,Finished,2005,Belgian Grand Prix,Renault
804,1457,1,3,21.0,01:12.7,213.513,Alonso,Finished,2005,Brazilian Grand Prix,Renault
805,1459,3,5,11.0,01:13.2,211.946,Fisichella,Finished,2005,Brazilian Grand Prix,Renault
806,1477,16,3,21.0,01:31.6,228.225,Alonso,Finished,2005,Japanese Grand Prix,Renault
807,1476,3,2,19.0,01:32.5,225.948,Fisichella,Finished,2005,Japanese Grand Prix,Renault
808,1495,1,1,45.0,01:33.5,209.797,Alonso,Finished,2005,Chinese Grand Prix,Renault
809,1498,2,4,54.0,01:33.6,209.736,Fisichella,Finished,2005,Chinese Grand Prix,Renault
810,1517,5,3,10.0,01:25.1,224.365,Alonso,Finished,2004,Australian Grand Prix,Renault
811,1541,19,7,7.0,01:35.9,208.105,Alonso,Finished,2004,Malaysian Grand Prix,Renault
812,1539,8,5,12.0,01:35.0,209.964,Trulli,Finished,2004,Malaysian Grand Prix,Renault
813,1560,16,6,39.0,01:30.7,215.116,Alonso,Finished,2004,Bahrain Grand Prix,Renault
814,1558,7,4,24.0,01:31.4,213.312,Trulli,Finished,2004,Bahrain Grand Prix,Renault
815,1578,6,4,59.0,01:21.6,217.499,Alonso,Finished,2004,San Marino Grand Prix,Renault
816,1579,9,5,11.0,01:21.7,217.456,Trulli,Finished,2004,San Marino Grand Prix,Renault
817,1598,8,4,27.0,01:17.6,214.776,Alonso,Finished,2004,Spanish Grand Prix,Renault
818,1597,4,3,12.0,01:18.2,213.067,Trulli,Finished,2004,Spanish Grand Prix,Renault
819,1639,6,5,29.0,01:31.1,203.511,Alonso,Finished,2004,European Grand Prix,Renault
820,1638,3,4,30.0,01:31.1,203.364,Trulli,Finished,2004,European Grand Prix,Renault
821,1696,1,2,34.0,01:15.6,210.183,Alonso,Finished,2004,French Grand Prix,Renault
822,1698,5,4,15.0,01:16.2,208.262,Trulli,Finished,2004,French Grand Prix,Renault
823,1724,16,10,39.0,01:20.4,230.073,Alonso,Finished,2004,British Grand Prix,Renault
824,1737,5,3,8.0,01:14.3,221.724,Alonso,Finished,2004,German Grand Prix,Renault
825,1745,6,11,9.0,01:14.4,221.364,Trulli,Finished,2004,German Grand Prix,Renault
826,1757,5,3,49.0,01:20.3,196.469,Alonso,Finished,2004,Hungarian Grand Prix,Renault
827,1818,6,4,55.0,01:33.6,209.597,Alonso,Finished,2004,Chinese Grand Prix,Renault
828,1839,11,5,29.0,01:34.3,221.737,Alonso,Finished,2004,Japanese Grand Prix,Renault
829,1858,8,4,42.0,01:12.1,215.097,Alonso,Finished,2004,Brazilian Grand Prix,Renault
830,20426,7,8,66.0,01:25.5,196.077,Kubica,Finished,2010,Spanish Grand Prix,Renault
831,20591,7,5,61.0,01:23.8,188.207,Petrov,Finished,2010,Hungarian Grand Prix,Renault
832,1783,1,9,9.0,01:45.9,237.148,Trulli,Finished,2004,Belgian Grand Prix,Renault
833,1615,1,1,22.0,01:14.9,160.598,Trulli,Finished,2004,Monaco Grand Prix,Renault
834,1678,20,4,45.0,01:11.2,211.993,Trulli,Finished,2004,United States Grand Prix,Renault
835,1804,9,10,52.0,01:22.9,251.702,Trulli,Finished,2004,Italian Grand Prix,Renault
836,23,2,1,37.0,01:35.4,209.158,RÌ_ikkÌ¦nen,Finished,2008,Malaysian Grand Prix,Ferrari
837,67,1,1,46.0,01:21.7,205.191,RÌ_ikkÌ¦nen,Finished,2008,Spanish Grand Prix,Ferrari
838,68,3,2,45.0,01:21.8,204.863,Massa,Finished,2008,Spanish Grand Prix,Ferrari
839,91,4,3,20.0,01:26.5,222.144,RÌ_ikkÌ¦nen,Finished,2008,Turkish Grand Prix,Ferrari
840,89,1,1,16.0,01:26.7,221.734,Massa,Finished,2008,Turkish Grand Prix,Ferrari
841,117,2,9,74.0,01:16.7,156.789,RÌ_ikkÌ¦nen,Finished,2008,Monaco Grand Prix,Ferrari
842,111,1,3,76.0,01:17.9,154.379,Massa,Finished,2008,Monaco Grand Prix,Ferrari
843,150,1,2,16.0,01:16.6,207.224,RÌ_ikkÌ¦nen,Finished,2008,French Grand Prix,Ferrari
844,149,2,1,20.0,01:16.7,206.956,Massa,Finished,2008,French Grand Prix,Ferrari
845,194,6,6,66.0,01:16.3,215.692,RÌ_ikkÌ¦nen,Finished,2008,German Grand Prix,Ferrari
846,191,2,3,19.0,01:16.5,215.241,Massa,Finished,2008,German Grand Prix,Ferrari
847,211,6,3,61.0,01:21.2,194.243,RÌ_ikkÌ¦nen,Finished,2008,Hungarian Grand Prix,Ferrari
848,229,1,1,36.0,01:38.7,197.637,Massa,Finished,2008,European Grand Prix,Ferrari
849,249,2,1,26.0,01:48.2,232.987,Massa,Finished,2008,Belgian Grand Prix,Ferrari
850,277,14,9,53.0,01:28.0,236.859,RÌ_ikkÌ¦nen,Finished,2008,Italian Grand Prix,Ferrari
851,274,6,6,52.0,01:29.7,232.505,Massa,Finished,2008,Italian Grand Prix,Ferrari
852,301,1,13,13.0,01:45.8,172.482,Massa,Finished,2008,Singapore Grand Prix,Ferrari
853,311,2,3,66.0,01:19.0,207.947,RÌ_ikkÌ¦nen,Finished,2008,Japanese Grand Prix,Ferrari
854,315,5,7,55.0,01:18.4,209.456,Massa,Finished,2008,Japanese Grand Prix,Ferrari
855,331,2,3,14.0,01:36.5,203.389,RÌ_ikkÌ¦nen,Finished,2008,Chinese Grand Prix,Ferrari
856,330,3,2,36.0,01:36.6,203.161,Massa,Finished,2008,Chinese Grand Prix,Ferrari
857,351,3,3,59.0,01:14.1,209.296,RÌ_ikkÌ¦nen,Finished,2008,Brazilian Grand Prix,Ferrari
858,349,1,1,36.0,01:13.7,210.377,Massa,Finished,2008,Brazilian Grand Prix,Ferrari
859,369,1,1,41.0,01:25.2,223.978,RÌ_ikkÌ¦nen,Finished,2007,Australian Grand Prix,Ferrari
860,374,22,6,28.0,01:27.0,219.323,Massa,Finished,2007,Australian Grand Prix,Ferrari
861,393,3,3,40.0,01:37.2,205.237,RÌ_ikkÌ¦nen,Finished,2007,Malaysian Grand Prix,Ferrari
862,395,1,5,42.0,01:37.2,205.298,Massa,Finished,2007,Malaysian Grand Prix,Ferrari
863,415,3,3,39.0,01:34.4,206.483,RÌ_ikkÌ¦nen,Finished,2007,Bahrain Grand Prix,Ferrari
864,413,1,1,42.0,01:34.1,207.12,Massa,Finished,2007,Bahrain Grand Prix,Ferrari
865,435,1,1,14.0,01:22.7,202.685,Massa,Finished,2007,Spanish Grand Prix,Ferrari
866,459,3,3,47.0,01:16.2,157.83,Massa,Finished,2007,Monaco Grand Prix,Ferrari
867,483,4,5,21.0,01:16.9,204.259,RÌ_ikkÌ¦nen,Finished,2007,Canadian Grand Prix,Ferrari
868,504,4,4,49.0,01:13.1,206.397,RÌ_ikkÌ¦nen,Finished,2007,United States Grand Prix,Ferrari
869,503,3,3,50.0,01:13.4,205.658,Massa,Finished,2007,United States Grand Prix,Ferrari
870,523,3,1,20.0,01:16.2,208.374,RÌ_ikkÌ¦nen,Finished,2007,French Grand Prix,Ferrari
871,524,1,2,42.0,01:16.1,208.67,Massa,Finished,2007,French Grand Prix,Ferrari
872,545,2,1,17.0,01:20.6,229.514,RÌ_ikkÌ¦nen,Finished,2007,British Grand Prix,Ferrari
873,549,4,5,17.0,01:20.9,228.89,Massa,Finished,2007,British Grand Prix,Ferrari
874,590,3,2,70.0,01:20.0,197.029,RÌ_ikkÌ¦nen,Finished,2007,Hungarian Grand Prix,Ferrari
875,612,3,2,57.0,01:27.3,220.136,RÌ_ikkÌ¦nen,Finished,2007,Turkish Grand Prix,Ferrari
876,611,1,1,18.0,01:27.9,218.566,Massa,Finished,2007,Turkish Grand Prix,Ferrari
877,635,5,3,21.0,01:23.4,250.147,RÌ_ikkÌ¦nen,Finished,2007,Italian Grand Prix,Ferrari
878,655,1,1,12.0,01:48.1,233.261,RÌ_ikkÌ¦nen,Finished,2007,Belgian Grand Prix,Ferrari
879,656,2,2,34.0,01:48.0,233.388,Massa,Finished,2007,Belgian Grand Prix,Ferrari
880,679,3,3,29.0,01:29.6,183.295,RÌ_ikkÌ¦nen,Finished,2007,Japanese Grand Prix,Ferrari
881,682,4,6,32.0,01:29.6,183.359,Massa,Finished,2007,Japanese Grand Prix,Ferrari
882,7582,16,9,17.0,01:39.3,201.055,Massa,Finished,2009,Malaysian Grand Prix,Ferrari
883,7603,8,10,38.0,01:55.4,170.054,RÌ_ikkÌ¦nen,Finished,2009,Chinese Grand Prix,Ferrari
884,7619,10,6,42.0,01:35.5,204.016,RÌ_ikkÌ¦nen,Finished,2009,Bahrain Grand Prix,Ferrari
885,7682,6,9,58.0,01:28.1,218.221,RÌ_ikkÌ¦nen,Finished,2009,Turkish Grand Prix,Ferrari
886,7679,7,6,41.0,01:28.2,217.936,Massa,Finished,2009,Turkish Grand Prix,Ferrari
887,7735,7,2,70.0,01:22.4,191.323,RÌ_ikkÌ¦nen,Finished,2009,Hungarian Grand Prix,Ferrari
888,7756,6,3,39.0,01:39.2,196.643,RÌ_ikkÌ¦nen,Finished,2009,European Grand Prix,Ferrari
889,7823,12,10,54.0,01:48.4,168.49,RÌ_ikkÌ¦nen,Finished,2009,Singapore Grand Prix,Ferrari
890,7826,17,13,49.0,01:49.4,166.91,Fisichella,Finished,2009,Singapore Grand Prix,Ferrari
891,7837,5,4,33.0,01:33.0,224.789,RÌ_ikkÌ¦nen,Finished,2009,Japanese Grand Prix,Ferrari
892,7845,14,12,33.0,01:33.5,223.635,Fisichella,Finished,2009,Japanese Grand Prix,Ferrari
893,7859,5,6,47.0,01:14.6,208.058,RÌ_ikkÌ¦nen,Finished,2009,Brazilian Grand Prix,Ferrari
894,7864,19,11,55.0,01:14.9,207.022,Fisichella,Finished,2009,Brazilian Grand Prix,Ferrari
895,20323,3,1,45.0,01:58.3,191.706,Alonso,Finished,2010,Bahrain Grand Prix,Ferrari
896,20324,2,2,38.0,01:59.7,189.392,Massa,Finished,2010,Bahrain Grand Prix,Ferrari
897,20350,3,4,47.0,01:29.7,212.812,Alonso,Finished,2010,Australian Grand Prix,Ferrari
898,20349,5,3,52.0,01:29.5,213.216,Massa,Finished,2010,Australian Grand Prix,Ferrari
899,20377,21,7,48.0,01:37.8,204.07,Massa,Finished,2010,Malaysian Grand Prix,Ferrari
900,20398,3,4,14.0,01:44.1,188.445,Alonso,Finished,2010,Chinese Grand Prix,Ferrari
901,20403,7,9,14.0,01:44.6,187.616,Massa,Finished,2010,Chinese Grand Prix,Ferrari
902,20448,24,6,73.0,01:15.9,158.408,Alonso,Finished,2010,Monaco Grand Prix,Ferrari
903,20446,4,4,68.0,01:15.5,159.251,Massa,Finished,2010,Monaco Grand Prix,Ferrari
904,20474,12,8,56.0,01:30.0,213.493,Alonso,Finished,2010,Turkish Grand Prix,Ferrari
905,20473,8,7,58.0,01:30.0,213.529,Massa,Finished,2010,Turkish Grand Prix,Ferrari
906,20493,3,3,44.0,01:18.2,200.744,Alonso,Finished,2010,Canadian Grand Prix,Ferrari
907,20522,4,8,50.0,01:39.9,195.3,Alonso,Finished,2010,European Grand Prix,Ferrari
908,20525,5,11,52.0,01:40.2,194.679,Massa,Finished,2010,European Grand Prix,Ferrari
909,20552,3,14,52.0,01:30.9,233.373,Alonso,Finished,2010,British Grand Prix,Ferrari
910,20553,7,15,52.0,01:31.6,231.407,Massa,Finished,2010,British Grand Prix,Ferrari
911,20563,2,1,66.0,01:15.9,217.005,Alonso,Finished,2010,German Grand Prix,Ferrari
912,20564,3,2,66.0,01:16.1,216.386,Massa,Finished,2010,German Grand Prix,Ferrari
913,20614,6,4,26.0,01:50.1,228.99,Massa,Finished,2010,Belgian Grand Prix,Ferrari
914,20685,4,3,53.0,01:33.8,222.815,Alonso,Finished,2010,Japanese Grand Prix,Ferrari
915,20707,3,1,42.0,01:50.3,183.335,Alonso,Finished,2010,Korean Grand Prix,Ferrari
916,20709,6,3,44.0,01:50.5,182.928,Massa,Finished,2010,Korean Grand Prix,Ferrari
917,20733,5,3,67.0,01:13.9,210.038,Alonso,Finished,2010,Brazilian Grand Prix,Ferrari
918,20761,3,7,52.0,01:42.2,195.588,Alonso,Finished,2010,Abu Dhabi Grand Prix,Ferrari
919,20764,6,10,52.0,01:42.7,194.64,Massa,Finished,2010,Abu Dhabi Grand Prix,Ferrari
920,20782,5,4,49.0,01:29.5,213.336,Alonso,Finished,2011,Australian Grand Prix,Ferrari
921,20785,8,7,55.0,01:28.9,214.631,Massa,Finished,2011,Australian Grand Prix,Ferrari
922,20806,5,6,49.0,01:40.7,198.127,Alonso,Finished,2011,Malaysian Grand Prix,Ferrari
923,20805,7,5,41.0,01:42.0,195.637,Massa,Finished,2011,Malaysian Grand Prix,Ferrari
924,20851,5,3,48.0,01:30.3,212.86,Alonso,Finished,2011,Turkish Grand Prix,Ferrari
925,20859,10,11,57.0,01:31.1,210.9,Massa,Finished,2011,Turkish Grand Prix,Ferrari
926,20898,4,2,77.0,01:16.5,157.236,Alonso,Finished,2011,Monaco Grand Prix,Ferrari
927,20945,4,2,49.0,01:42.3,190.683,Alonso,Finished,2011,European Grand Prix,Ferrari
928,20948,5,5,53.0,01:42.7,189.945,Massa,Finished,2011,European Grand Prix,Ferrari
929,20968,3,1,41.0,01:34.9,223.454,Alonso,Finished,2011,British Grand Prix,Ferrari
930,20972,4,5,49.0,01:35.5,222.129,Massa,Finished,2011,British Grand Prix,Ferrari
931,20993,4,2,60.0,01:34.6,195.853,Alonso,Finished,2011,German Grand Prix,Ferrari
932,20996,5,5,51.0,01:34.6,195.888,Massa,Finished,2011,German Grand Prix,Ferrari
933,21018,5,3,62.0,01:23.7,188.405,Alonso,Finished,2011,Hungarian Grand Prix,Ferrari
934,21021,4,6,61.0,01:23.4,189.073,Massa,Finished,2011,Hungarian Grand Prix,Ferrari
935,21066,4,3,50.0,01:27.2,239.185,Alonso,Finished,2011,Italian Grand Prix,Ferrari
936,21069,6,6,53.0,01:26.9,239.919,Massa,Finished,2011,Italian Grand Prix,Ferrari
937,21091,5,4,58.0,01:50.9,164.691,Alonso,Finished,2011,Singapore Grand Prix,Ferrari
938,21113,5,2,50.0,01:36.7,216.226,Alonso,Finished,2011,Japanese Grand Prix,Ferrari
939,21118,4,7,50.0,01:37.8,213.754,Massa,Finished,2011,Japanese Grand Prix,Ferrari
940,21140,6,5,41.0,01:40.5,201.04,Alonso,Finished,2011,Korean Grand Prix,Ferrari
941,21141,5,6,51.0,01:40.5,201.052,Massa,Finished,2011,Korean Grand Prix,Ferrari
942,21162,3,3,58.0,01:28.0,209.771,Alonso,Finished,2011,Indian Grand Prix,Ferrari
943,21185,5,2,41.0,01:43.9,192.412,Alonso,Finished,2011,Abu Dhabi Grand Prix,Ferrari
944,21188,6,5,51.0,01:44.3,191.722,Massa,Finished,2011,Abu Dhabi Grand Prix,Ferrari
945,21236,12,5,52.0,01:30.3,211.469,Alonso,Finished,2012,Australian Grand Prix,Ferrari
946,21256,8,1,53.0,01:41.7,196.25,Alonso,Finished,2012,Malaysian Grand Prix,Ferrari
947,21270,12,15,56.0,01:42.1,195.537,Massa,Finished,2012,Malaysian Grand Prix,Ferrari
948,21288,9,9,41.0,01:41.2,194.001,Alonso,Finished,2012,Chinese Grand Prix,Ferrari
949,21292,12,13,48.0,01:41.2,193.832,Massa,Finished,2012,Chinese Grand Prix,Ferrari
950,21310,9,7,44.0,01:38.2,198.397,Alonso,Finished,2012,Bahrain Grand Prix,Ferrari
951,21312,14,9,42.0,01:38.1,198.558,Massa,Finished,2012,Bahrain Grand Prix,Ferrari
952,21329,2,2,46.0,01:27.4,191.761,Alonso,Finished,2012,Spanish Grand Prix,Ferrari
953,21354,5,3,45.0,01:18.9,152.478,Alonso,Finished,2012,Monaco Grand Prix,Ferrari
954,21357,7,6,41.0,01:19.1,152.008,Massa,Finished,2012,Monaco Grand Prix,Ferrari
955,21380,3,5,42.0,01:17.8,201.742,Alonso,Finished,2012,Canadian Grand Prix,Ferrari
956,21385,6,10,69.0,01:16.2,206.08,Massa,Finished,2012,Canadian Grand Prix,Ferrari
957,21425,1,2,49.0,01:35.4,222.336,Alonso,Finished,2012,British Grand Prix,Ferrari
958,21427,5,4,50.0,01:35.0,223.141,Massa,Finished,2012,British Grand Prix,Ferrari
959,21476,6,5,65.0,01:25.7,183.951,Alonso,Finished,2012,Hungarian Grand Prix,Ferrari
960,21480,7,9,54.0,01:25.9,183.561,Massa,Finished,2012,Hungarian Grand Prix,Ferrari
961,21522,10,3,44.0,01:28.8,234.758,Alonso,Finished,2012,Italian Grand Prix,Ferrari
962,21523,3,4,33.0,01:28.9,234.55,Massa,Finished,2012,Italian Grand Prix,Ferrari
963,21569,10,2,50.0,01:36.9,215.753,Massa,Finished,2012,Japanese Grand Prix,Ferrari
964,21594,4,3,52.0,01:42.4,197.321,Alonso,Finished,2012,Korean Grand Prix,Ferrari
965,21595,6,4,48.0,01:42.2,197.707,Massa,Finished,2012,Korean Grand Prix,Ferrari
966,21617,5,2,60.0,01:28.6,208.168,Alonso,Finished,2012,Indian Grand Prix,Ferrari
967,21621,6,6,59.0,01:29.3,206.646,Massa,Finished,2012,Indian Grand Prix,Ferrari
968,21666,7,3,56.0,01:39.7,199.121,Alonso,Finished,2012,United States Grand Prix,Ferrari
969,21667,11,4,56.0,01:39.4,199.661,Massa,Finished,2012,United States Grand Prix,Ferrari
970,21713,5,2,53.0,01:29.6,213.162,Alonso,Finished,2013,Australian Grand Prix,Ferrari
